"Description","Value","Replicate.Name","Area.Value","Area.with.QC","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Run.Type","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","all.Flags"
NA,NA,"171013_Poo_TruePooInc1_Half2",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half3",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half4",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_DSW700m_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control_1",4805,NA,790.337,5.392,2.159592,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1Control_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1Control5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_1",1556,NA,790.337,5.378,0.9894876,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMB5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DMBnoBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1DSW5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1noBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT_3",1401,NA,790.337,5.384,0.8972895,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IL1WBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT0_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Smp_IT05um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171013_Std_250nMStdinAqMatrix_1",16582656,16582656,790.337,5.383,2592.103,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinAqMatrix_2",9751790,9751790,790.337,5.386,3927.885,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_1",3999584,3999584,790.337,5.383,330.286,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Std_250nMStdinH2O_2",2646358,2646358,790.337,5.39,348.2135,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171030_Blk_ProcessBlk_1",0,NA,790.337,0,0,14160,"Coenzyme B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Blk_ProcessBlk_2",0,NA,790.337,0,0,14160,"Coenzyme B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Blk_ProcessBlk_3",0,NA,790.337,0,0,14160,"Coenzyme B12","blk","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_Sept29QC_1",161563,161563,790.338,5.382,1186.505,14160,"Coenzyme B12","poo",NA,NA,NA,NA,NA
NA,NA,"171030_Poo_Sept29QC_2",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda1",14555,14555,790.337,5.395,4.80632,14160,"Coenzyme B12","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda2",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda3",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_dda4",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full1",52246,52246,790.337,5.381,503.2642,14160,"Coenzyme B12","poo",NA,NA,NA,NA,NA
NA,NA,"171030_Poo_TruePooInc2_Full2",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full3",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Full4",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half1",9885,9885,790.337,5.381,3.015223,14160,"Coenzyme B12","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half2",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half3",1023,NA,790.337,5.471,0.6277454,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Poo_TruePooInc2_Half4",0,NA,790.337,0,0,14160,"Coenzyme B12","poo","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_DSW700m_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control_2",7279,7279,790.337,5.367,4.030221,14160,"Coenzyme B12","smp","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171030_Smp_IL2Control_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2Control5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_1.2nd.Inj",177689,177689,790.338,5.386,102.1908,14160,"Coenzyme B12","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2DMB5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMB5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DMBnoBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW_3",1362,NA,790.337,5.378,0.8515458,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2DSW5um_2.2nd.Inj",81914,81914,790.34,5.381,45.7811,14160,"Coenzyme B12","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2DSW5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_1.2nd.Inj",339107,339107,790.339,5.384,169.5268,14160,"Coenzyme B12","smp",NA,NA,NA,NA,NA
NA,NA,"171030_Smp_IL2noBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2noBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT_1",1487,NA,790.337,5.379,0.9196582,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171030_Smp_IL2WBT_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT5um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT5um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IL2WBT5um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT0_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT0_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT0_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT05um_1",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT05um_2",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Smp_IT05um_3",0,NA,790.337,0,0,14160,"Coenzyme B12","smp","SN.Flag","Area.Min.Flag","RT.Flag",NA,"SN.Flag, Area.Min.Flag, RT.Flag, "
NA,NA,"171030_Std_250nMStdinAqMatrix_1",8284844,8284844,790.337,5.379,2937.163,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinAqMatrix_2",8538818,8538818,790.338,5.379,3558.495,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinH2O_1",1261063,1261063,790.337,5.383,273.2837,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171030_Std_250nMStdinH2O_2",1578413,1578413,790.338,5.383,209.0562,14160,"Coenzyme B12","std",NA,NA,NA,NA,NA
NA,NA,"171013_Blk_ProcessBlk_1",10704,10704,251.128,8.991,3.23774,5236,"Coenzyme Q1","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Blk_ProcessBlk_2",14114,14114,251.128,9.012,3.800277,5236,"Coenzyme Q1","blk","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Blk_ProcessBlk_3",1801,NA,251.128,9.281,1.458467,5236,"Coenzyme Q1","blk","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Poo_Sept29QC_1",786,NA,251.128,9.03,1.339061,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Poo_Sept29QC_2",4815,NA,251.128,9.01,1.443868,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda1",0,NA,251.128,0,0,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag","RT.Flag","Blank.Flag","SN.Flag, Area.Min.Flag, RT.Flag, Blank.Flag"
NA,NA,"171013_Poo_TruePooInc1_dda2",15238,15238,251.127,9.008,2.123687,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda3",4965,NA,251.128,9.185,1.868566,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag",NA,NA,"SN.Flag, Area.Min.Flag, "
NA,NA,"171013_Poo_TruePooInc1_dda4",10052,10052,251.128,9.017,1.225309,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full1",7505,7505,251.128,8.981,3.177247,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Full2",2198,NA,251.128,9.209,1.394656,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Poo_TruePooInc1_Full3",1320,NA,251.128,9.166,1.27811,5236,"Coenzyme Q1","poo","SN.Flag","Area.Min.Flag",NA,"Blank.Flag","SN.Flag, Area.Min.Flag, Blank.Flag"
NA,NA,"171013_Poo_TruePooInc1_Full4",9261,9261,251.128,9.023,1.034447,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half1",6368,6368,251.128,9.164,1.497534,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
NA,NA,"171013_Poo_TruePooInc1_Half2",10789,10789,251.128,9.041,2.78964,5236,"Coenzyme Q1","poo","SN.Flag",NA,NA,NA,"SN.Flag, "
